"","CRC04_PT2_537","CRC04_LN3_337","CRC04_LN2_476","CRC04_LN2_475","CRC04_LN2_481","CRC04_PT2_555","CRC04_LN2_496","CRC04_LN2_489","CRC04_PT5_701","CRC04_LN2_486","CRC04_LN1_349","CRC04_LN2_466","CRC04_LN1_354","CRC04_LN1_374","CRC04_PT2_548","CRC04_PT5_724","CRC04_LN2_492","CRC04_NC_429","CRC04_LN2_473","CRC04_LN1_376","CRC04_LN2_479","CRC04_PT5_725","CRC04_PT5_722","CRC04_LN1_364","CRC04_PT5_706","CRC04_LN1_369","CRC04_LN1_367","CRC04_LN3_330","CRC04_PT5_703","CRC04_PT2_544","CRC04_LN1_352","CRC04_LN1_378","CRC04_LN2_470","CRC04_LN1_375","CRC04_PT2_541","CRC04_LN2_495","CRC04_LN1_353","CRC04_PT5_712","CRC04_LN2_465","CRC04_LN1_360","CRC04_LN1_350","CRC04_PT5_728","CRC04_PT2_546","CRC04_LN1_351","CRC04_LN2_484","CRC04_LN1_366","CRC04_LN2_494","CRC04_LN2_468","CRC04_LN1_356","CRC04_LN1_373","CRC04_LN2_477","CRC04_LN1_372","CRC04_PT5_726","CRC04_LN2_472","CRC04_LN2_488","CRC04_LN1_371","CRC04_LN1_368","CRC04_LN2_485","CRC04_LN2_469","CRC04_LN1_381","CRC04_PT2_538","CRC04_LN2_480","CRC04_LN1_362","CRC04_PT2_533","CRC04_PT2_559","CRC04_LN1_377","CRC04_LN1_361","CRC04_LN2_464","CRC04_PT5_717","CRC04_NC_426","CRC04_LN2_490","CRC04_LN1_380","CRC04_LN1_365","CRC04_LN1_401","CRC04_LN1_403","CRC04_LN4_451","CRC04_PT5_729","CRC04_PT5_727","CRC04_PT5_714","CRC04_LN1_358","CRC04_PT2_562","CRC04_LN1_355","CRC04_LN2_493","CRC04_LN2_474","CRC04_PT5_730","CRC04_PT5_709","CRC04_LN1_363","CRC04_PT5_716","CRC04_PT2_549","CRC04_LN2_487","CRC04_LN1_357","CRC04_PT2_540","CRC04_LN1_402"
"ENSG00000167257",0,0,0,0.170166747751326,0.67855133170111,0,0,0.190848190262506,0,0.340795151223852,0,0.151697735253588,0.111583066068793,0.0569194176229178,0,0.73203587727418,0.284577193458508,0,0.338150221433693,0.72269301605389,0.172720669720969,0,0,0.15101653385818,0.375244238195754,0.311169169725497,0,0,0,0,1.17062921009097,0.0680487532919188,0,0,0.458224670412552,0,0.100039256438614,0,0.532921824140001,0.0563091984470837,0.317780913390766,0,0,0.435589156362081,1.24004778906397,0.0673601601223516,0,0,0.483924292622874,0,0,0,0,1.3234993581639,0.929377242923146,0.0775275531862277,0.235182363816269,0,1.00417630670607,0,0,0.920377204455047,1.15658560877253,0.955967151702682,0.164832352178609,0,0.830377675832268,0,0,0,0.0451134454134355,0,0,0.109384220305787,0.818460004636843,0.288772424674309,0,0.175453251708573,0.140767515302039,0.0910607886674679,0.327199817554419,0,0,0.06855291832355,0.489371924654144,0,0.0791211218308376,0,1.21247246892782,0.0899617997464733,0,0,0.0576590361668654
"ENSG00000103061",0,0,0,0,0,0,0,0,0,0,0,0.510986143118979,0,0,0,0,0,0,0,0,0,0.0569701472760879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180105372869922,0,0,0,0,0,0,0,0,0.454281797986449,0,0,0,0,0,0,0,0,0,0.0236904366013091,0,0,0,0,0,0,0,0,0,0,0,0.0899617997464733,0,0,0
"ENSG00000249242",0,0,0,0,0,0,0,0,0,0.242703915228439,0,0,0,0,0,0.140519241019176,0,0,0,0.0460339158148614,0,0,0,0.15101653385818,0,0,0,0,0,0,0,0,0,0,0,0.138059671163792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668796690061156,0,0,0,0,0,0,0,0,0,0.415598508017881,0,0,0,0,0,0,0,0,0,0,0.0236904366013091,1.46987895329468,0,0,0,0,0.06855291832355,0.619287112990796,0,0,0,0,0,0,0,0
"ENSG00000198642",0.099044300724684,0,0,0,0.422949228626448,0,0,0,0,0.0352023432348557,0.262596305002069,0,0,0,0.0574843803913313,0,0.100581948990983,0,0.515532451511112,0.0460339158148614,0.328477153372067,0,0,0.583215930239545,0,0,0.27765999923381,0,0,0,0,0,0,0,0,0,0.0344704433377349,0,0,0,0.0231105805431029,0,0,0,0,0,0,0,0,0.120471775037218,0,0,0,0,0.0350288286791,0.610128585204274,0,0.0457638959215837,0.180105372869922,0.527064314756009,0,0,0,0,0.297467387974118,0.0672646718717091,0.596006811290549,1.77388786775174,0,0,0.198191653886086,0,0,0.0561869785837233,0,0.288772424674309,0,0.0694512954099119,0,0,0.0896919171623077,0.0453387833867001,0.0890078931955612,0.202694369761565,0.057849749825768,0,0,0,0,0.0899617997464733,0,0,0.112173970336655
"ENSG00000079459",0.198685910716649,0,0.611941432499894,0.307051607644044,0.0894679826999277,1.34499713330246,0.356287685914473,0.851614867905179,0,0.752665681909047,0.757016584754516,0.510986143118979,0,0.110772751745108,0.818109164417087,0.140519241019176,0.692825571075161,1.20152276160829,0.434607926944343,0.965192271161323,0.455768776860485,1.33558960396906,0.303358282495821,1.06401072828001,1.42649455557204,0.344048915922835,0,1.11250871729107,0.617274310831395,1.64175124360041,0.0996614099790832,0.301649670732292,0.306728869111251,0,0.853790880184458,0.268098645902371,0.32626732990375,1.96428904970386,0.207654654369596,0.0563091984470837,0.0677886377073083,0.706297727139638,0.395801116911855,0.845474812862139,0,0.199387960023935,0.17004890878545,1.14197291714113,0,0,0.151598822225455,0,0,0,0.565611519617508,0.288154980350485,0.61683692569365,0,0,0,0.579643597114952,0.920377204455047,0.171804812562315,0.305349213052673,0.422413913499753,0.0672646718717091,1.15340290704867,0,1.17113951597672,0,0.0451134454134355,0.315323351489883,0.696510697595086,0,0.614458316104642,0.844840832351692,1.79581816194572,0.628621924551634,0.140767515302039,0.184476003351548,0.573325506958253,0.0992661336099203,0.582918677793639,0.06855291832355,0.816506925666655,1.35614630855211,0.761241957683335,0.442547383983071,0.513714403886968,0.870646370006935,0.846476649054405,0.971133234830829,0.112173970336655
"ENSG00000197483",0,0,0,0,0,0,0,0.247147230967031,0,0.0352023432348557,0,0,0,0,0.295038905720947,0,0,0,0,0.100747487968214,0,0,0.500613253295798,0,0,0,0,0,0,0,0.0455242152035586,0,0,0.23717836012884,0,0,0,0,0,0,0,0,0,0,0,0.877644180481931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353184788529516,0,0,0,0,0,0,0,0,0,0,0.0236904366013091,0,0.0910607886674679,0,0.0453387833867001,0,0,0,0,0.0346783001487504,0,0,0,0.0999466368254736,0.077785876600847,0
"ENSG00000129455",0,0,0,0,0,0,0,0,0,0,0,0,0.111583066068793,0,0,0,0,0,0,0,0,0,0,0.27337099234786,0,0,0,0,0,0,0.0996614099790832,0.352419374885191,0,0,0,0.92663407458417,0.0344704433377349,0,0,0,0,0,0,0.0463751220987521,0,0,0,0,0,0,0,0,0,0,0.0350288286791,0.0775275531862277,0.0668796690061156,0,0,0,0,0,0.0345426068554518,0,0,0,0,0,0,0,0,0,0.11727476128968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000085274",0,0,0,0,0.724942619102374,0,0,0,0,0.252029696420207,0.0561443174549807,0,0,0,1.04593708332146,0.140519241019176,0,0,0.068595727274472,0,0,0.476042703472953,0.410766239224271,0.15101653385818,0.558035002739042,0,0.27765999923381,0,0,0,0,0,0,0,0,0,0.0344704433377349,0,0.305807909243052,0.637656153597132,0,0,0,0.0463751220987521,0,0,0,0.618165636382896,0,0,0,0,0,0,0,0.0775275531862277,0,0.141663151497719,0.180105372869922,0,0.0689663737352524,0,0.0345426068554518,0,0,0.0672646718717091,0.366986342749849,0,0.273549914862457,0,0.159606769451591,0,0,0.0561869785837233,0.34949494866577,0,0,0.399750360350795,0,0.184476003351548,0.0896919171623077,0,0.0890078931955612,0.06855291832355,1.39558731028555,0,0.527074811123528,0,0,0,0.0999466368254736,0,0.347465961923051
"ENSG00000105538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263703710527562,0,0,0,0,0,0.0569701472760879,0.659203751820651,0,0,0,0,0,0,0,0,0,0,0,0.324713652825249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350288286791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252841691471405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000109046",0.567307021045482,0,0.443961279540546,0.373053741848431,0.806519715413875,1.18566052023908,0.254023081602986,0.900262142338488,0,0.468223719516534,0,0.283385462743841,0,0,0.684207774681394,1.8036212062047,0,0.383473158158908,0.701964064519971,0.100747487968214,0,0.327085293163597,1.37455833593963,0.27337099234786,1.2689027449551,0.0977271740079819,0.27765999923381,0,1.11029287309106,0,0.0996614099790832,0.765538721112418,0.534365471112794,0,1.19798439591822,0,0.161572078711521,1.35141862210373,0,0.73111720739548,0.713144207202866,0.805961843250037,0.672733422189469,0.824884036351196,0.217737837657023,0.199387960023935,1.22662921431482,0.823044141839867,0.27542200565464,0,0,0.45641020156704,0.120050403418024,0,0.0350288286791,1.02009713082761,0.178959784723112,0.630212921243907,0,0.099024014773276,0.559445432993179,0.486940174249025,0.326860079890143,0.235028088278071,1.33380256895756,0.0672646718717091,0.690446118832673,1.72491959531782,0.670656977920243,0.54033421773305,1.18208913951707,0,0.222228471365329,0.372118238891005,1.13644130018497,0.288772424674309,0,1.51469770281009,0.373954469343486,0.405806271861137,0.573325506958253,0.685933125276114,0,0.132706321600392,1.11862083321792,0.419170850505932,0.24864974849137,1.50460325782787,0,0.73921466955557,0,0.077785876600847,0.347465961923051
