"","CRC10_PT3_126","CRC10_LN1_030","CRC10_LN1_042","CRC10_PT3_103","CRC10_LN1_006","CRC10_PT3_107","CRC10_PT3_145","CRC10_PT3_141","CRC10_PT3_109","CRC10_LN1_041","CRC10_PT4_738","CRC10_LN1_003","CRC10_PT3_118","CRC10_LN1_039","CRC10_PT3_105","CRC10_PT3_114","CRC10_LN1_035","CRC10_LN1_017","CRC10_LN1_046","CRC10_PT3_138","CRC10_LN1_011","CRC10_LN1_019","CRC10_LN1_026","CRC10_LN1_008","CRC10_PT3_111","CRC10_PT3_119","CRC10_LN1_028","CRC10_LN2_287","CRC10_LN1_044","CRC10_LN1_029","CRC10_PT3_125","CRC10_PT4_740","CRC10_LN1_016","CRC10_LN3_070","CRC10_PT3_122","CRC10_PT3_127","CRC10_PT3_110","CRC10_LN1_047","CRC10_LN1_024","CRC10_PT3_104","CRC10_LN1_040","CRC10_LN1_014","CRC10_PT3_128","CRC10_LN1_010","CRC10_LN1_033","CRC10_PT1_154","CRC10_PT4_745","CRC10_PT3_147","CRC10_LN1_015","CRC10_LN1_038","CRC10_PT4_748","CRC10_PT3_115","CRC10_LN1_031","CRC10_PT3_106","CRC10_PT3_101","CRC10_PT3_113","CRC10_PT3_124","CRC10_PT3_140","CRC10_PT1_165","CRC10_LN1_021","CRC10_LN1_018","CRC10_PT3_117","CRC10_PT3_112","CRC10_LN1_048","CRC10_PT3_108","CRC10_PT3_131","CRC10_LN3_073","CRC10_LN1_007","CRC10_PT3_137","CRC10_LN1_025","CRC10_PT3_102","CRC10_PT1_160","CRC10_PT1_155","CRC10_PT1_156","CRC10_PT3_135","CRC10_PT3_133","CRC10_PT3_136","CRC10_PT1_175","CRC10_PT1_157","CRC10_PT2_244","CRC10_LN1_004","CRC10_PT3_148","CRC10_PT3_130","CRC10_LN1_037","CRC10_PT3_142"
"ENSG00000146242",0.241586719951077,0,1.04110655252001,0.664597400533287,1.54949597377714,0,0,0,0,0,0,0,0,0,0,0,0,0.588199623060393,0,0,1.24604782122084,0,0,0,0.294179337460468,0,0,0,0,0,0,0,0,0,0.0986399393212312,0,0,1.48295239292112,0,0,0,0,0,0,0,0,0,0.410389007894845,1.57837881422652,0,0,0,0,0,0.18095233815156,0,0,0,0,0,0,0,0.295808587249105,0.263609858352998,0,0,0,0,0,0,0,0,0,0,0,1.78009640210281,0,0,0,0,0,0.0979796305886049,0.48171931422071,0,0
"ENSG00000162897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0326310649275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132876441169024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996620003009657,0,0.923010411380215,0,0,0,0,0,0,0,0,0,0,0.0710261828258948,0,0,0,0,0,0,0,1.45417125216716,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186188",0,0,0.152241671691256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337769346349994,0,0.566136137418605,1.4246171719425,0,0,0,0,0,0,0,0,0.16404066528834,0.750858635050049,0,0,0,0,0,0,0,0,0,0.0470958896842794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243265252199184,0,0,0,0,1.75217141305037,0,0,0,0,0,0
"ENSG00000183317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10864614899863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166795837413917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000183615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8400401335639,0,0,0,0,0,0
"ENSG00000118898",0,0,0,0.0812958251097344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15538533754337,0,0,0,0,0,0,0,0,0,0,2.42568561763918,0,0,0,0,0,0,0,0,0,0,0,0.279122596961093,0
"ENSG00000139826",0,0,0.152241671691256,0,0,0,0,0,0,1.67383232672494,0,0.924969350773264,0,0,0,0,0,0,0,0.399324707947115,0,0,0.92524808003539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131848296830365,1.42007125021051,1.42560497053953,0,0,0,0,0,0,0,0.629368477350093,0,0.551234130809881,0,0,0,0,0.18095233815156,0,0,0,0,0,0,0,0,1.64632544297831,0,0.407461199113831,0,1.06132506578533,0,0,1.09190539250959,0,0,0.243265252199184,0,0,0,0,0,0,0,0,0.314031594266913,0,0
"ENSG00000173432",0,0,2.87171729947694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461286398689774,0,0,0,0,0,0,0.426459905635324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246474517457531,0,0,0,0,0,0,0,0.573147219321853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135596",0.322227526963886,0,0.981294573233089,0,0,0,0.566221807829324,0,0,0.123039557341813,0,0,0,0,1.09272908080493,0,0.278314983128949,0,0.338768436802376,0.15152369528074,0,0,0,0,0,0,0.475280894052782,0,0,0,0,0,2.45132013537707,0,0,0,0,0.131848296830365,0,0,0.0349269863565028,0.0781899309311932,1.07556088553473,0,0,0,0.790467439745557,0,0,0.0470958896842794,0,0,0,0,0,0.297965234588197,0,0,0,0.20572349694971,0,0.357433869680883,0,0.0993085577433063,0,0.199529322700386,0,0,0,1.01766493456441,0,0,0,0,0,0,0,0,0.275969339002813,0,0,0,0.34821533192647,0,0.659888830086334
"ENSG00000143374",0.164003275796569,0,0,0,0,0,0,0,0,0.0465119542617656,0,0.819848657847311,0,0,0,0,0,0,0.59135625726974,0,0,0,0.0793802896966433,0,0,0,0.589803664806427,0,0.348130313944747,0.159923610852648,0,0,0,0,0,0,0.433640241562189,0,0,0,0.660621178614653,0.0781899309311932,0,0,1.78767871507594,0,0,0,0,0.2998180739306,0,0,0,0,0.537519393002507,0,0,0,0,0,0,0,1.00537560063921,0,0,0.137340466230553,0,0,0.371571437726797,0,0,0,0.343542125729176,0,0,0,0,0,0,0,0.24556584513349,0,0.34821533192647,0,0
"ENSG00000116809",0,0,0,0,0,0,0.0988080390726706,0,0,0,0,0,0,0,0,0,0,0,0,1.86160454587,0,0,0,0,0.157868570198189,0,0.698275545204275,0,0,0,0,0,0,0,0.425178163622938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07729167447563,0.100691871915793,0.97391487129905,0,0,0,0.174622565033545,0
"ENSG00000172059",0,0,0,0,0,0,0.883496108659305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258554686152756,0.549997073452442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64716264386042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35073638394603,0,0,0,0.459417884703248,0,0
