,clone0,clone1,clone2,clone3
ENSG00000171466,0.9493290469011227,1.1080511240456317,0.9636259128299154,1.0986122886681098
ENSG00000071553,1.2673488888561737,1.0920687866871992,1.226465073247181,1.0986122886681098
ENSG00000154124,0.7048432894476815,0.7156730198992878,0.7325127250364666,1.0986122886681098
ENSG00000259120,1.0974797594791044,0.7156730198992878,0.841592724952701,1.0986122886681098
ENSG00000101109,1.838307412798855,1.855995269088162,1.931535033666471,1.0986122886681098
ENSG00000235098,0.8346330164017761,0.7832505379173152,1.028260289203954,1.0986122886681098
ENSG00000184716,1.103012107026254,1.0695429473478568,1.09238868498441,1.0986122886681098
ENSG00000171169,0.9309680612772329,1.130576963384974,0.7403858339317708,1.0986122886681098
ENSG00000077463,0.705975818636685,1.0535606099894246,0.748258942827075,1.0986122886681098
ENSG00000203876,1.0857836505913692,1.0986122886681096,0.9714990217252193,1.0986122886681098
ENSG00000114735,1.080752418439787,0.677164843201513,0.7640051606176832,1.0986122886681098
ENSG00000203943,0.693147180559946,1.0535606099894244,0.7325127250364666,1.0986122886681098
ENSG00000140612,0.958258982015282,1.3063826743277294,1.089595655154781,1.0986122886681098
ENSG00000115386,1.1069108099888327,1.114594626026542,1.0817225462594768,1.0986122886681098
ENSG00000167261,1.093581056516526,1.0535606099894246,1.097468764050085,1.0986122886681098
ENSG00000149150,0.7165393983354169,0.7381988592386303,1.0226742295446962,1.0986122886681098
ENSG00000124444,1.3093426108553636,1.354329686403026,1.3499849733347151,1.0986122886681098
ENSG00000133256,1.0929496427230898,1.0760864493287672,0.9135942296284613,1.0986122886681098
ENSG00000149782,0.716539398335417,0.7381988592386303,1.0226742295446962,1.0986122886681098
ENSG00000173275,1.2728812364033233,1.0535606099894246,1.2292581030768097,1.0986122886681098
ENSG00000196263,1.2877143360623327,1.290400336969297,1.3332267943569411,1.0986122886681098
ENSG00000119630,0.7243368042605738,1.0760864493287672,0.7650280782454291,1.0986122886681098
ENSG00000183978,1.103012107026254,0.7381988592386303,1.0991182692616908,1.0986122886681098
ENSG00000174738,1.0752200708926374,1.0760864493287672,0.9726425463432428,1.0986122886681098
ENSG00000118503,1.0830174768177943,0.7832505379173151,1.087308605918735,1.0986122886681098
ENSG00000153558,1.0752200708926374,1.0760864493287672,0.9765791007908948,1.0986122886681098
ENSG00000167037,0.7321342101857305,0.7381988592386303,0.756132051722379,1.0986122886681098
ENSG00000120727,0.7126406953728384,0.7381988592386303,0.770734744894964,1.0986122886681098
ENSG00000104907,1.1971830866199513,1.354329686403026,1.2357136040517949,1.0986122886681098
ENSG00000140505,0.958258982015282,1.3383473490445938,1.089595655154781,1.0986122886681098
ENSG00000143314,1.1090455699689716,1.1145946260265418,1.13873762391066,1.0986122886681098
ENSG00000172071,1.1069108099888327,1.114594626026542,1.089595655154781,1.0986122886681098
ENSG00000111727,1.096347230290101,1.0760864493287672,1.103054823709343,1.0986122886681098
ENSG00000115364,1.1069108099888327,1.114594626026542,1.0856591007071288,1.0986122886681098
ENSG00000177674,0.8307343134391976,0.7832505379173152,1.0266107839923482,1.0986122886681098
ENSG00000082269,1.2828134023086188,1.0760864493287672,1.308089525890281,1.0986122886681098
ENSG00000122176,1.0830174768177943,1.0986122886681096,1.0828660708775,1.0986122886681098
ENSG00000132670,0.9670586187315742,0.7832505379173152,1.090101635748364,1.0986122886681098
ENSG00000092201,0.7282355072231522,1.0760864493287672,0.7510519726567038,1.0986122886681098
ENSG00000241839,0.958258982015282,1.3383473490445938,1.09238868498441,1.0986122886681098
ENSG00000178988,1.0929496427230898,1.0760864493287672,0.9135942296284613,1.0986122886681098
ENSG00000214046,1.2849590133789481,1.354329686403026,1.3360198241865702,1.0986122886681098
ENSG00000010704,1.2855795760821933,1.0920687866871994,1.2997104364013936,1.0986122886681098
ENSG00000229809,1.096347230290101,1.0535606099894246,1.0986122886681082,1.0986122886681098
ENSG00000167131,1.103012107026254,0.7156730198992878,0.841592724952701,1.0986122886681098
ENSG00000143751,1.085783650591369,1.0986122886681096,1.089595655154781,1.0986122886681098
ENSG00000198961,0.7048432894476815,0.7156730198992878,0.7285761705888145,1.0986122886681098
ENSG00000109814,1.034469098284413,1.0920687866871994,0.9057211207331574,1.0986122886681098
ENSG00000242516,1.0674226649674803,0.6546390038621706,0.748258942827075,1.0986122886681098
ENSG00000125753,1.3121087846289385,1.354329686403026,1.3499849733347151,1.0986122886681098
ENSG00000140323,1.103012107026254,1.0695429473478568,1.09238868498441,1.0986122886681098
ENSG00000101391,1.8507795164749652,1.647685925359409,1.935471588114123,1.0986122886681098
ENSG00000198492,0.7137732245618421,0.7607246985779726,0.7718782695129874,1.0986122886681098
ENSG00000176531,1.3093426108553636,1.354329686403026,1.3499849733347151,1.0986122886681098
ENSG00000125538,1.105778280799829,1.130576963384974,1.089595655154781,1.0986122886681098
ENSG00000196968,1.0952147011010973,1.114594626026542,0.9742920515548483,1.0986122886681098
ENSG00000064601,1.838307412798855,1.855995269088162,1.931535033666471,1.0986122886681098
ENSG00000171121,1.0713213679300588,1.0375782726309923,0.7482589428270751,1.0986122886681098
ENSG00000114395,1.080752418439787,0.677164843201513,0.7640051606176832,1.0986122886681098
ENSG00000197782,1.3114882219256927,1.354329686403026,1.353921527782367,1.0986122886681098
ENSG00000269900,1.042897918003006,1.114594626026542,0.7403858339317707,1.0986122886681098
