,clone0,clone1,clone2,clone3
ENSG00000134668,1.2501888324003794,1.4321653233825882,1.315539421476741,1.0986122886681093
ENSG00000171466,1.0926662870344204,1.0986122886681093,1.113753450376098,1.0986122886681093
ENSG00000071553,0.6977547386066294,0.6931471805599453,0.6931471805599453,0.6931471805599453
ENSG00000154124,1.1084196320471464,1.0986122886681093,1.0772720198203114,1.0986122886681093
ENSG00000259120,1.3699487888214945,1.1849169104036439,1.3862943611198906,1.0986122886681093
ENSG00000101109,1.1018814031277877,1.1273804959132874,1.0986122886681096,1.0986122886681093
ENSG00000235098,0.7069698546999968,0.6931471805599453,0.6931471805599453,1.0986122886681093
ENSG00000105851,1.1299649896778978,1.0986122886681093,1.1288946120840864,1.0986122886681093
ENSG00000184716,1.105150517587467,1.0986122886681093,1.0772720198203114,1.0986122886681093
ENSG00000176399,1.6469524442081251,1.6094379124341,2.0089924684200646,1.0986122886681093
ENSG00000171169,1.386629906436954,1.3575261538747125,1.382897596849492,1.0986122886681093
ENSG00000077463,1.0893971725747411,1.0986122886681093,1.113753450376098,1.0986122886681093
ENSG00000203876,0.6931471805599457,0.6931471805599453,0.7144874494077434,1.0986122886681093
ENSG00000114735,0.6931471805599457,0.6931471805599453,0.6931471805599453,1.0986122886681093
ENSG00000203943,1.0965276287797705,1.086833985102471,0.6931471805599453,1.0986122886681093
ENSG00000140612,1.1018814031277875,1.0986122886681093,1.0772720198203114,1.0986122886681093
ENSG00000115386,1.097273845081104,1.0986122886681093,1.0559317509725132,1.0986122886681093
ENSG00000163749,0.6931471805599457,0.6931471805599453,0.6931471805599453,1.0986122886681093
ENSG00000161281,0.6931471805599457,0.6931471805599453,0.6931471805599453,1.0986122886681093
ENSG00000167261,1.1018814031277877,1.0986122886681093,1.113753450376098,1.0986122886681093
ENSG00000149782,1.0847896145280573,1.0986122886681093,1.0986122886681096,1.0986122886681093
ENSG00000061337,0.69448562414695,0.6931471805599453,0.7144874494077434,1.0986122886681093
ENSG00000124444,0.6931471805599457,0.6931471805599453,0.6931471805599453,1.0986122886681093
ENSG00000133256,0.6977547386066295,0.6931471805599453,1.034591482124715,1.0986122886681093
ENSG00000173275,0.6931471805599457,0.6931471805599453,0.6931471805599453,0.6931471805599453
ENSG00000119630,1.0986122886681082,1.0986122886681093,1.0986122886681096,1.0986122886681093
ENSG00000183978,1.0986122886681082,1.0986122886681093,1.0986122886681096,1.0986122886681093
ENSG00000174738,0.6931471805599457,0.6931471805599453,0.6931471805599453,1.0986122886681093
